"","T.cell","Monocyte","Nk.cell","B.cell"
"chr4-138450001-138455000",-0.489801433097135,0.791539128995352,-0.23340708819646,-0.106555106718996
"chr4-138775001-138780000",-0.537483616062472,0.804111106784433,-0.120275970010994,-0.134444817487807
"chr4-138950001-138955000",-0.849382561643202,0.854805880935227,-0.212766041997539,-0.193812615393963
"chr4-138955001-138960000",-0.877391620106318,0.860669242878041,-0.210284731832815,-0.178782299690657
"chr4-138960001-138965000",-0.827478678159542,0.81643113306549,-0.233751638814177,-0.0691433535524195
"chr4-138965001-138970000",-0.868862764354308,0.876148401467773,-0.545918522278467,-0.168270559494089
"chr4-138970001-138975000",-0.851011310273189,0.856382114508314,-0.251793979709222,-0.155369348003412
"chr4-139000001-139005000",-0.761814726743871,0.794641339574638,-0.276525168478452,-0.172014430119248
"chr4-139135001-139140000",-0.716689434272626,0.765033119531029,-0.213625382629533,-0.193872588061292
"chr4-139185001-139190000",-0.762283722746615,0.794929092364647,-0.422413899102109,-0.286664910054606
"chr4-139205001-139210000",-0.789975452508173,0.818767689140824,-0.548855999799384,-0.365004675090473
"chr4-139520001-139525000",-0.791864519754889,0.78164199158522,-0.0949390480677313,-0.146202162469053
"chr4-139675001-139680000",-0.878831071405243,0.800549830570551,-0.642765507193502,0.00936510374374897
"chr4-139680001-139685000",-0.668927080573428,0.755723101431205,-0.127525700621433,-0.135407389383474
"chr4-139690001-139695000",-0.801124347067692,0.815257384261903,-0.185561803420431,-0.153252749337458
"chr4-139740001-139745000",-0.833841537115731,0.854214012605533,-0.315971783524133,-0.243995154352608
"chr4-139765001-139770000",-0.868950152731412,0.837258669074616,-0.188677909195733,-0.115206004199259
"chr4-139785001-139790000",-0.817433834984025,0.806054843547353,-0.227844827083236,-0.0518304463811995
"chr4-139810001-139815000",-0.818174666763952,0.810772984986561,-0.107356570641559,-0.155370262785633
"chr4-139815001-139820000",-0.802011544847273,0.761296857956615,0.00758801189354804,-0.162772808743785
"chr4-139825001-139830000",-0.876669757915425,0.847044602875,-0.117050795258651,-0.175189126639531
"chr4-139860001-139865000",-0.843110683034402,0.835030506543213,-0.214572325057666,-0.106350296643148
"chr4-139870001-139875000",-0.879628602142599,0.870883633397605,-0.187802866392979,-0.328288633604956
"chr4-139890001-139895000",-0.857629447489988,0.860039177704304,-0.176991692529175,-0.22921047522089
"chr4-139900001-139905000",-0.798287858511343,0.795123766043824,-0.125837611953028,-0.146354700271373
"chr4-139930001-139935000",-0.839466867301577,0.831193123267327,-0.184901981880823,-0.113243672671687
"chr4-139945001-139950000",-0.862788837880585,0.817505273799928,-0.292633477429218,-0.0635366594965407
"chr4-139960001-139965000",-0.748491842306982,0.776418045761504,-0.184135602760594,-0.133545308162694
"chr4-139965001-139970000",-0.833997671703847,0.832373867393521,-0.184550958758893,-0.169138900430775
"chr4-139985001-139990000",-0.523098246051634,0.763562021175212,-0.0996381786883115,-0.0938183111786444
"chr4-140170001-140175000",-0.718573705723948,0.7619338963999,-0.229270181259158,-0.182297792091337
"chr4-140695001-140700000",-0.906611764715597,0.75734682567771,-0.267732726053042,0.0646678767407219
"chr4-140705001-140710000",-0.874438034812718,0.751831005542087,-0.138973538738944,0.0461994731392869
"chr4-140715001-140720000",-0.90116849037987,0.816848437154476,-0.614711689812761,0.000409046852595257
"chr4-140785001-140790000",-0.897812969150612,0.828235839638379,-0.405259422965704,-0.0296201674746792
"chr4-141170001-141175000",-0.60150256710185,0.845412697356293,-0.261870791007286,-0.154482045317758
"chr4-141290001-141295000",-0.912586366188854,0.896564635603144,-0.189946016144659,-0.222055652330086
"chr4-141310001-141315000",-0.851560088938965,0.872835456085256,-0.543195368727809,-0.38811851281523
"chr4-141325001-141330000",-0.855797684009062,0.888413189003539,-0.494546244847151,-0.39810939372247
"chr4-141330001-141335000",-0.837987091190914,0.88509181958036,-0.549179386172073,-0.455896784863957
"chr4-141335001-141340000",-0.454260411450181,0.795080198475852,-0.184237693312412,-0.184769629018909
"chr4-141345001-141350000",-0.864383866690286,0.890615305330663,-0.489375456119861,-0.37055234959507
"chr4-141350001-141355000",-0.924892637511351,0.952891073574158,-0.330258733304342,-0.520086472523113
"chr4-141455001-141460000",-0.571531277167367,0.757106914591603,-0.0661053430036903,-0.0995583322622911
"chr4-141480001-141485000",-0.150134084299422,-0.121428454866787,0.788363134850056,-0.0674011207217647
"chr4-141640001-141645000",-0.785501170533139,0.755203859507827,-0.0964326685469083,-0.0405762023799211
"chr4-141685001-141690000",-0.731408472395311,0.793268024624865,-0.046991108011143,-0.165352671229781
"chr4-142310001-142315000",0.837635945432507,-0.460039098903585,-0.187428635591061,-0.350357255498484
"chr4-142345001-142350000",0.825127859220173,-0.536413223294959,-0.100049305962576,-0.308905558459166
"chr4-142350001-142355000",0.81584498870113,-0.760242230242052,-0.134798437264649,-0.32975135450716
"chr4-142355001-142360000",0.823654729870222,-0.865143167185736,-0.0267618055493651,-0.500249380868699
"chr4-142365001-142370000",0.806686779558799,-0.485367383271305,-0.191121344548376,-0.325198330926827
"chr4-142375001-142380000",0.837912870578402,-0.843923719513801,-0.0665665697847348,-0.311060890236832
"chr4-142385001-142390000",0.938005532771682,-0.881592222149796,-0.178414730770745,-0.333094323700595
"chr4-142395001-142400000",0.805204167463208,-0.7376960445344,-0.026582703205902,-0.394090594882424
"chr4-142405001-142410000",0.770830266803708,-0.723603159833109,-0.111787464760264,-0.796894717968097
"chr4-142415001-142420000",0.888210795466745,-0.921651168923303,-0.0972550653100311,-0.425448094058063
"chr4-142550001-142555000",0.824328725191185,-0.49164280770493,-0.174332600868583,-0.292800340895586
"chr4-142555001-142560000",0.911645388785581,-0.818941900925506,-0.352815393796406,-0.288509714789424
"chr4-142560001-142565000",0.863167748843183,-0.489727085898836,-0.20507137050023,-0.312178004013739
"chr4-142565001-142570000",0.85392759638331,-0.863384443094324,-0.0840214238315985,-0.641465340159426
"chr4-142570001-142575000",0.794233557335326,-0.598623404833191,-0.0336346836716013,-0.334484522185227
"chr4-142645001-142650000",0.765703710325114,-0.411443444570278,-0.24699520922277,-0.304373341245156
"chr4-142695001-142700000",0.895977257027864,-0.835799253061229,-0.246303345786747,-0.354244347434963
"chr4-142700001-142705000",0.933662444820645,-0.877456098930753,-0.435400212131086,-0.460258725385628
"chr4-142720001-142725000",0.770878962779742,-0.478380666477283,-0.189433989593711,-0.200449444699628
"chr4-142960001-142965000",-0.890293513914483,0.923650466247622,-0.458373268840479,-0.447360695776703
"chr4-143015001-143020000",-0.602647607604372,0.807628895570114,-0.122834649798186,-0.147536680929224
"chr4-143020001-143025000",-0.896390194024241,0.879733520984889,-0.402433350095783,-0.144524489436485
"chr4-143025001-143030000",-0.906338329492717,0.901068974000853,-0.168344141637773,-0.226044702731888
"chr4-143230001-143235000",-0.797592805796494,0.837892532940424,-0.407431312478102,-0.202452523187187
"chr4-143415001-143420000",-0.397985810032681,-0.0270256249054972,-0.00878655177713048,0.756584060664492
"chr4-143870001-143875000",-0.559377935710979,-0.0751173407715544,-0.0610419488520832,0.817991072076036
"chr4-144335001-144340000",-0.666004130781736,0.782615747530612,-0.025549729401804,-0.117892365382164
"chr4-145765001-145770000",-0.756467444796954,0.801747604340984,-0.238357794754004,-0.227232111531757
"chr4-145795001-145800000",-0.763917815477074,0.804093387610173,-0.217108576630141,-0.224337091902809
"chr4-146025001-146030000",-0.378927894462795,-0.0659666665629152,-0.0958880319406872,0.760750617236638
"chr4-146030001-146035000",-0.860816947950641,-0.155212726705437,-0.10553140543189,0.844076041260138
"chr4-146045001-146050000",-0.886751703349769,-0.0476310320205752,-0.359635854212751,0.804236584541314
"chr4-146050001-146055000",-0.788310244657271,-0.0550689783235029,-0.215074543938727,0.787840036774715
"chr4-146100001-146105000",-0.646639042887714,0.768024249624002,-0.211507242030239,0.0250182622130135
"chr4-146105001-146110000",-0.860991702824928,0.884478687353448,-0.407013717502562,-0.383630884340389
"chr4-146140001-146145000",-0.81222471163763,0.831366343680947,-0.379340929009223,-0.127110735610209
"chr4-146285001-146290000",-0.76942452124208,0.793763429590417,-0.147709602350319,-0.180003082197047
"chr4-148005001-148010000",-0.766173653230458,0.806275850938885,-0.171900370883331,-0.289897576082109
"chr4-148050001-148055000",0.752552875620677,-0.6942146258778,-0.104388727719582,-0.611107640181778
"chr4-148060001-148065000",0.804744749153067,-0.788914662941137,-0.117816658329737,-0.23388091719171
"chr4-148980001-148985000",-0.404304558941803,-0.1266592459068,-0.104100218092018,0.826988060480876
"chr4-150035001-150040000",-0.880923352585434,-0.00706969145961683,-0.323882239921801,0.778644625060125
"chr4-151400001-151405000",-0.775773665944248,0.811410533879348,-0.404021671131157,-0.163611479221939
"chr4-151850001-151855000",-0.709959048786644,0.771374800424206,-0.305093766794052,-0.2495729572864
"chr4-151865001-151870000",-0.795707957702621,0.84352860647335,-0.53037736460544,-0.49507717108585
"chr4-151990001-151995000",0.831560048217298,-0.827758314510515,-0.0836576377899961,-0.279668302930318
"chr4-152010001-152015000",0.792998266070757,-0.771282886907562,-0.1249668161957,-0.181221474255633
"chr4-152075001-152080000",0.838991426529718,-0.839056941919243,-0.0974616020494806,-0.247783454804794
"chr4-152080001-152085000",0.8307910414069,-0.817627710936411,-0.114085659369889,-0.248372713421165
"chr4-152090001-152095000",0.752130972686958,-0.604840157370283,0.0122415154248432,-0.299144115291392
"chr4-152095001-152100000",0.775977198806922,-0.745486058811196,-0.0787957641694128,-0.331290529613026
"chr4-152100001-152105000",0.857752104601501,-0.903308204847566,-0.137316993236298,-0.785215556362039
"chr4-152115001-152120000",0.789775601640051,-0.808212233526736,-0.0273849083672002,-0.304743602992177
"chr4-152180001-152185000",0.822223608358589,-0.552609341100383,-0.1616317076437,-0.261523698875764
"chr4-152220001-152225000",0.91648557577305,-0.674770541818061,-0.241345583899263,-0.298861646767375
"chr4-152245001-152250000",0.888614137641953,-0.849553054819202,-0.147717841273342,-0.363969927992516
"chr4-152255001-152260000",0.750938052284542,-0.770159347537107,0.0165691057775147,-0.374253360372764
"chr4-152425001-152430000",-0.730194968567659,0.750704677151488,-0.156574833079902,-0.11967063484534
"chr4-152635001-152640000",-0.766234975780181,0.797163525614432,-0.439993357308901,-0.18292523226233
"chr4-152665001-152670000",-0.535680493144133,-0.157360142666957,-0.0641290870012476,0.75013842759281
"chr4-152965001-152970000",-0.183206881276108,-0.161093322802777,0.0575868788321768,0.752924821201368
"chr4-153005001-153010000",-0.734402490386978,-0.325418471564173,0.0110314184415055,0.802659735110739
"chr4-153045001-153050000",-0.741317525419429,-0.0689984378775511,-0.257650142740179,0.7820627725559
"chr4-153110001-153115000",0.770961885520917,-0.812961774657397,-0.0608732498315803,-0.107224288096106
"chr4-153205001-153210000",0.774987507188485,-0.694312736551079,-0.22028898207525,-0.0859360000603037
"chr4-153655001-153660000",-0.809869906471117,0.848869236930295,-0.584359008166522,-0.435891073380479
"chr4-153660001-153665000",-0.809662132866219,0.850824865895564,-0.573979403150974,-0.329328596190894
"chr4-153675001-153680000",-0.807859682097212,0.842596959826412,-0.426133798881531,-0.200771022781005
"chr4-153740001-153745000",-0.791037575797451,0.839704973138343,-0.314942458715532,-0.230290486210754
"chr4-153745001-153750000",-0.718359206062148,0.77715259754607,-0.364816022839772,-0.222076046924598
"chr4-153805001-153810000",0.792345988546615,-0.830333691532767,-0.00831784471332572,-0.315442602338432
"chr4-154365001-154370000",-0.339319046480733,-0.0714245892435137,-0.206474552056642,0.771064319899729
"chr4-154400001-154405000",-0.303373773490726,-0.0879047256001594,-0.151235619624527,0.807681441052826
"chr4-154405001-154410000",-0.356963370053339,-0.0377145625101009,-0.243395787985566,0.756570872347632
"chr4-154415001-154420000",-0.755028955166822,-0.103077651118233,-0.118515937805012,0.793474843949629
"chr4-154420001-154425000",-0.526115559037011,0.0228885617516451,-0.183937237543174,0.755022818909288
"chr4-154425001-154430000",-0.383332799939484,-0.0847327318131416,-0.091491767770644,0.785454403700891
"chr4-154490001-154495000",-0.357083895973875,-0.111208450919605,-0.228962550818209,0.75328609775591
"chr4-155615001-155620000",-0.78269849896149,0.818333562943542,-0.212466148587663,-0.182051799591025
"chr4-155640001-155645000",-0.837848096631739,0.806896646565266,-0.0524803149277045,-0.177744027169959
"chr4-155655001-155660000",-0.578166928005352,0.821950239694309,-0.117575513698279,-0.1390372405908
"chr4-155675001-155680000",-0.920098931974266,0.88956136000604,-0.206219226782624,-0.339061786145131
"chr4-155680001-155685000",-0.661937671941208,0.783526954441605,-0.0809746469043794,-0.151945137067134
"chr4-155685001-155690000",-0.648208003902779,0.784034255140645,-0.0252506830243881,-0.160921555260353
"chr4-155710001-155715000",-0.662932013578323,0.836200021742847,-0.101430685727267,-0.313167018159358
"chr4-155765001-155770000",-0.86532469114234,0.870196809950184,-0.236431867616802,-0.209682195327156
"chr4-156325001-156330000",-0.720671598148724,0.804181379281442,-0.116016780903105,-0.167043033947957
"chr4-156330001-156335000",-0.821206550950596,0.854659408692048,-0.239936570799582,-0.19392443544294
"chr4-156515001-156520000",-0.814582022724318,0.842040400317069,-0.0594986799430048,-0.20155454788087
"chr4-156595001-156600000",-0.523990900958456,0.807015919439461,-0.18224511430443,-0.108689051472832
"chr4-156775001-156780000",-0.826916215811766,0.868896990546473,-0.237435670612007,-0.298979207100847
"chr4-156825001-156830000",-0.820659232267717,0.869083628962808,-0.290561781218358,-0.422230551396116
"chr4-156885001-156890000",-0.718667517698883,0.822839896414261,-0.254480407314779,-0.147443076526082
"chr4-156890001-156895000",-0.752815122178356,0.8334235497198,-0.187648119166817,-0.26856009408436
"chr4-156895001-156900000",-0.90644666506455,0.915175765932385,-0.205855010282566,-0.335888072538772
"chr4-156900001-156905000",-0.596762073146086,0.914729884061595,-0.187390177141483,-0.18492357990922
"chr4-156915001-156920000",-0.682512453847774,0.845891298136703,-0.254177788036632,-0.27340213317854
"chr4-156935001-156940000",-0.842164916669664,0.890467939533527,-0.231997150627369,-0.32083842985698
"chr4-156940001-156945000",-0.793459324967613,0.851391306315034,-0.245656933641154,-0.306700672904697
"chr4-156945001-156950000",-0.795833827820027,0.850355220830925,-0.259802146666043,-0.215174045797382
"chr4-156950001-156955000",-0.797034038100241,0.827939176993559,-0.135927105238291,-0.28001417868617
"chr4-156955001-156960000",-0.849492991555349,0.90264797585688,-0.30742428761684,-0.303967272853866
"chr4-156965001-156970000",-0.918652165530457,0.91854421968749,-0.28509956730809,-0.37685779926441
"chr4-156970001-156975000",-0.889679854135076,0.881350534028386,-0.2583161852596,-0.31286230980007
"chr4-157980001-157985000",-0.820381784399039,0.84022661441985,-0.204079419010323,-0.174770178353682
"chr4-157985001-157990000",-0.822235900121277,0.858388015743348,-0.281989635966781,-0.199779206949558
"chr4-157990001-157995000",-0.811091143123042,0.85761992561391,-0.37747335207153,-0.340414523920998
"chr4-158000001-158005000",-0.727118828916837,0.855840364011749,-0.22505352596668,-0.24200539281555
"chr4-158005001-158010000",-0.925209462055204,0.927789768526108,-0.436482583886459,-0.261862442114839
"chr4-158010001-158015000",-0.804519639132479,0.847095971687996,-0.20879958209111,-0.225138772308694
"chr4-158015001-158020000",-0.634593352743376,0.845209429614462,-0.120801393957033,-0.131942242489268
"chr4-158030001-158035000",-0.809487327768776,0.856399509997148,-0.280039658143544,-0.219830512438648
"chr4-158120001-158125000",-0.857548491131058,0.900380013719014,-0.352048076517169,-0.206170682333057
"chr4-158160001-158165000",-0.828751665937116,0.884301868051459,-0.338597426984579,-0.32749414853191
"chr4-158165001-158170000",-0.845537236981488,0.856825565741907,-0.148813602944369,-0.221247741139756
"chr4-158170001-158175000",-0.835408798313545,0.874190538345572,-0.294662168029007,-0.396827106264042
"chr4-158190001-158195000",-0.502837547129229,0.7760649334567,-0.0957695128027575,-0.150911341283301
"chr4-158200001-158205000",-0.796759639685273,0.837530378836606,-0.230856908055101,-0.194656840387701
"chr4-158205001-158210000",-0.85334002507604,0.872644231146132,-0.308942752180787,-0.3359167197089
"chr4-158210001-158215000",-0.783151526398987,0.814246164770384,-0.184785005700756,-0.325079161973834
"chr4-158235001-158240000",-0.453710124590801,0.776951932248986,-0.190343490853032,-0.185856800013727
"chr4-158510001-158515000",-0.881038245441516,0.88743913788199,-0.154919914941808,-0.232549734543985
"chr4-158525001-158530000",-0.843979792833583,0.886653328212794,-0.270546639010298,-0.241639659427259
"chr4-158530001-158535000",-0.802391747806556,0.867378365728853,-0.109885718127577,-0.23114111528797
"chr4-158535001-158540000",-0.960335989576136,0.982985702591587,-0.315416935063289,-0.596075480479449
"chr4-158540001-158545000",-0.839264450134016,0.8769059068516,-0.336513921485681,-0.229481281240325
"chr4-158585001-158590000",-0.579204550199328,0.83683036918096,-0.161833810829457,-0.29393997964424
"chr4-158595001-158600000",-0.538676015056663,0.811041321999139,-0.225758323074505,-0.156080377159786
"chr4-158605001-158610000",-0.770522584270234,0.825821643095327,-0.261498676118067,-0.256151845197404
"chr4-158610001-158615000",-0.799699685433859,0.853596114064022,-0.26266741272236,-0.307677518052251
"chr4-158805001-158810000",-0.821412840159045,0.810996621807261,-0.285347745892397,-0.152679007971364
"chr4-158815001-158820000",-0.771151702971201,0.778664075990378,-0.0740184441676372,-0.397007467079717
"chr4-158895001-158900000",-0.207912275686539,-0.272038449374676,0.775055331186496,-0.255095348048513
"chr4-158935001-158940000",-0.849352930595119,0.874660101617541,-0.36949768304971,-0.294737524156057
"chr4-159240001-159245000",-0.857612709009975,0.864797690855326,-0.296140112173744,-0.192054178991119
"chr4-159270001-159275000",-0.784886898585768,0.82019647372153,-0.236212815567188,-0.222095235966842
"chr4-159275001-159280000",-0.827689187721977,0.862696931768012,-0.342982102420778,-0.290396659215008
"chr4-159290001-159295000",-0.633701374652899,0.796948856965349,-0.118156076894754,-0.109297289266545
"chr4-159400001-159405000",-0.750528847863336,0.785810493120872,-0.102878762278612,-0.0688928864748263
"chr4-159420001-159425000",-0.677721112811412,0.866164485161973,-0.300446342167317,-0.239095317139985
"chr4-161515001-161520000",-0.697060388399826,0.833787307543602,-0.127917968304145,-0.174135360335571
"chr4-161570001-161575000",-0.542973063785711,0.778529573785766,-0.223151024045616,-0.196189915490574
"chr4-161580001-161585000",-0.636923608645905,0.792730447439876,-0.246761088065526,-0.216133326401587
"chr4-161650001-161655000",-0.889145129039413,0.930499549157568,-0.38211602821317,-0.393426196724988
"chr4-163895001-163900000",0.840977080526847,-0.84384694049525,-0.0906364155812704,-0.254247552829834
"chr4-165680001-165685000",-0.869427507933608,0.901398278676803,-0.26193930376106,-0.272254318761525
"chr4-165720001-165725000",-0.72489868484103,0.877956210329429,-0.216818527566993,-0.29286608108511
"chr4-167220001-167225000",-0.878620410803681,0.866126163957026,-0.225211409989785,-0.189434194134454
"chr4-167230001-167235000",-0.742691013050591,0.76708565428026,-0.0762001544011006,-0.245061125448426
"chr4-168500001-168505000",-0.764629690696899,0.806611800617631,-0.404905313790463,-0.421126332283586
"chr4-168505001-168510000",-0.727782352921673,0.7775052653987,-0.430604482442491,-0.345749578133446
"chr4-168720001-168725000",-0.771802567904991,0.781870132077597,-0.0488317989463432,-0.24267519544014
"chr4-168725001-168730000",-0.720868079839382,0.809555754610009,-0.178446134557264,-0.137373178338333
"chr4-168740001-168745000",-0.891983502639522,0.906479061006968,-0.273811990065944,-0.221769379645259
"chr4-168755001-168760000",-0.798436241324565,0.833570450700294,-0.20917372876871,-0.189147113379499
"chr4-168760001-168765000",-0.923092480592427,0.920405598242266,-0.217008024113741,-0.300139409412183
"chr4-168785001-168790000",-0.799197920124182,0.776687645776907,-0.10643970899983,-0.0425825495811501
"chr4-168790001-168795000",-0.821416435538751,0.821174014547271,-0.188349632802085,-0.142677254628375
"chr4-168795001-168800000",-0.868995959847242,0.888352585381551,-0.214740264924354,-0.353924505834699
"chr4-168800001-168805000",-0.804219204020046,0.822804386954297,-0.103456441691778,-0.378043262377917
"chr4-168845001-168850000",-0.857043954964453,0.84263426873733,-0.154430185718022,-0.205245397904778
"chr4-168880001-168885000",-0.87436286718464,0.845573428195382,-0.206692049297055,-0.281906173276963
"chr4-169080001-169085000",-0.8326864228383,0.760911953658478,-0.0585229267031119,-0.0256263853634629
"chr4-169090001-169095000",-0.611437333964396,0.757413048383271,-0.0204802440850122,-0.0796530315252002
"chr4-169095001-169100000",-0.843993726137586,0.808933254725123,-0.168639218927026,-0.075132175871665
"chr4-169245001-169250000",-0.785032678767361,0.773019085062477,-0.0807565392111963,-0.0831902740357169
"chr4-169260001-169265000",-0.642689371232502,0.794029757815619,-0.0569559041228343,-0.0884665319804297
"chr4-169265001-169270000",-0.712502574779684,0.776816253460657,-0.0911853638111852,-0.0219372754534874
"chr4-169285001-169290000",-0.816983832718322,0.802998297443412,-0.21851869330069,-0.055719873630052
"chr4-169290001-169295000",-0.865015938676507,0.791473240566328,-0.211220996672386,-0.00413802986457266
"chr4-169295001-169300000",-0.852373035185885,0.840811017421581,-0.148410968486133,-0.138229210125014
"chr4-169360001-169365000",-0.524338901994696,0.759208356079739,-0.124735804635231,-0.085778934070313
"chr4-170325001-170330000",-0.238136412436393,-0.131425886406503,0.851644422790658,-0.074737781496685
"chr4-171235001-171240000",-0.600015254722848,0.811337334725831,-0.237169427765055,-0.140881234512951
"chr4-171240001-171245000",-0.60785399328748,0.825649194285849,-0.185207434574179,-0.191389176994401
"chr4-171675001-171680000",-0.493495276362105,-0.153060758980588,-0.126260349537131,0.841603244306528
"chr4-172125001-172130000",-0.211566207639965,-0.0747600940542723,-0.0995571484520086,0.768432815731317
"chr4-172570001-172575000",-0.835096691391961,0.855044261998384,-0.243983599232749,-0.189938094786298
"chr4-172755001-172760000",-0.811306351438104,0.846710900943032,-0.256536556638386,-0.195335768785535
"chr4-172775001-172780000",-0.518215619370071,0.815818258677865,-0.158344652388617,-0.219421012378257
"chr4-172780001-172785000",-0.565546499085291,0.804143123247606,-0.178195284420829,-0.0592242459945528
"chr4-172785001-172790000",-0.894735026957857,0.917678425162425,-0.47683539236601,-0.392440217962454
"chr4-173000001-173005000",-0.815544853843674,0.83278579307019,-0.242043869310972,-0.177461828403898
"chr4-173085001-173090000",-0.859711896674048,0.873535259567274,-0.208497754497059,-0.21222665062718
"chr4-173410001-173415000",-0.717057703683617,0.768312114320317,-0.418186475034587,-0.179356540645755
"chr4-173415001-173420000",-0.739475219859029,0.779925088441154,-0.588905742398648,-0.517635209016011
"chr4-173545001-173550000",-0.671218893262924,0.831252201634477,-0.286453160436112,-0.190507496612072
"chr4-173905001-173910000",-0.84523563794964,0.877447862087765,-0.248438962866114,-0.239995938567257
"chr4-173910001-173915000",-0.895677082354437,0.933196575174248,-0.321643650830749,-0.269209343945857
"chr4-174610001-174615000",-0.796052460332719,0.840713800355,-0.350109218304541,-0.214080912357426
"chr4-174615001-174620000",-0.554559377568038,0.786340195420448,-0.246280813307583,-0.239488202970923
"chr4-174825001-174830000",-0.371959490486496,-0.2105292988514,0.00799412739453502,0.823213968524981
"chr4-174860001-174865000",-0.290338030724404,-0.0400372930488324,-0.048120430335619,0.769538311011324
"chr4-174870001-174875000",-0.203099915125062,-0.0789745319469485,-0.0235125268908298,0.761158435668994
"chr4-174925001-174930000",-0.336388376681712,-0.244198470312102,0.016287131984817,0.779381081364641
"chr4-175350001-175355000",-0.29513890141359,-0.196799171251983,0.00342272964916716,0.8099886289413
"chr4-175385001-175390000",-0.53652350087006,-0.125112462711581,-0.181027550700278,0.832065371364233
"chr4-176080001-176085000",-0.525219087297893,0.793873236669571,-0.135375420673541,-0.136392181052555
"chr4-176085001-176090000",-0.816727247100799,0.798539538144126,-0.184815033999375,-0.0450352718705095
"chr4-176090001-176095000",-0.889757970075825,0.820234488756863,-0.307394845104243,-0.0293682145572259
"chr4-176900001-176905000",-0.555789373724985,0.80638749819517,-0.100457531200757,-0.122796526595508
"chr4-176975001-176980000",-0.746369732046904,0.835329314567068,-0.210853984730481,-0.297640862272374
"chr4-176980001-176985000",-0.813674775821085,0.864845398657901,-0.287818700184833,-0.347740852914182
"chr4-179990001-179995000",-0.568813788555882,-0.159939041519778,-0.229238396501916,0.846431109131917
"chr4-180785001-180790000",-0.839900370910793,0.87935067569912,-0.198095961404548,-0.301437598695708
"chr4-180790001-180795000",-0.818018621392058,0.87037048002088,-0.291887304207197,-0.314129684214425
"chr4-183345001-183350000",-0.71105568252949,0.757046884609214,0.0108254043717622,-0.206631430793035
"chr4-183620001-183625000",-0.72869311596139,0.76871225149282,-0.19964284294255,-0.186613035698358
"chr4-183985001-183990000",-0.859109927191149,0.888622409512544,-0.351233557511868,-0.343904770336296
"chr4-183990001-183995000",-0.631481641748132,0.858638345449033,-0.138839429881121,-0.148993140080738
"chr4-184290001-184295000",-0.754993395049352,0.759428191069374,-0.242181332316728,-0.0737170572128416
"chr4-184330001-184335000",-0.825731582909329,0.766512660819983,-0.390297668906871,0.00820701665608811
"chr4-184335001-184340000",-0.737225982087876,0.756574233116439,-0.127568698718451,-0.18924268603366
"chr4-184345001-184350000",-0.833836092188911,0.760902963239132,-0.253736900913366,0.00551709731923175
"chr4-184615001-184620000",-0.752016918422063,0.778008303611539,-0.175142328444705,-0.166725402264937
"chr4-184810001-184815000",-0.795509359472216,0.812486264396979,-0.338609146046425,-0.41391049341943
"chr4-184845001-184850000",-0.816763203312684,0.823084334834778,-0.474569253889774,-0.13792483876661
"chr4-184850001-184855000",-0.855071304544137,0.826785139897242,-0.738005539749161,-0.0814330917318255
"chr4-184855001-184860000",-0.882369225160819,0.871081689480899,-0.624384270727464,-0.290388663467597
"chr4-184860001-184865000",-0.854534949968881,0.864410540932751,-0.403653713954065,-0.332391699244146
"chr4-184865001-184870000",-0.783146870926275,0.794602659126949,-0.184749627585186,-0.121521061448951
"chr4-184885001-184890000",-0.803419579518771,0.847483518925707,-0.379261267126694,-0.243684114696752
"chr4-184890001-184895000",-0.797585824534074,0.811123450043918,-0.174320241482627,-0.156552133762699
"chr4-184895001-184900000",-0.876590160773349,0.890630371100586,-0.671455341384317,-0.393589154821004
"chr4-184920001-184925000",-0.56552790285505,0.762068063541703,-0.115513115530819,-0.0519132543301477
"chr4-185250001-185255000",0.833503556801328,-0.840821190322174,-0.204874421041965,-0.127046573326969
"chr4-185720001-185725000",-0.510392513717458,0.753610224643076,-0.148688246790562,-0.0802833090083994
"chr4-185730001-185735000",-0.868771425182354,0.85608740086259,-0.416038068500714,-0.149307409915457
"chr4-185735001-185740000",-0.828515319895292,0.830962936705699,-0.246395262688264,-0.113742999620681
"chr4-185740001-185745000",-0.847975897214943,0.855711652328273,-0.259407129016565,-0.153304576611512
"chr4-185810001-185815000",-0.462755449552477,-0.0822722166976006,-0.0452671040092058,0.787888984927622
"chr4-185930001-185935000",-0.269408730149574,-0.132861271738124,0.857567861097462,-0.0871210334746334
"chr4-189560001-189565000",-0.582403371207261,0.872181624106001,-0.224861790922934,-0.169094831088282
"chr4-189565001-189570000",-0.906882403542172,0.928195336411102,-0.430239472479862,-0.457717936630977
"chr4-189610001-189615000",-0.725999538202647,0.828971264775813,-0.144405534387054,-0.107488415674714
"chr4-189630001-189635000",-0.860750309823138,0.87843734931584,-0.186154967382402,-0.286107179798163
"chr4-189655001-189660000",-0.923339623646396,0.949510763129587,-0.441625816182397,-0.380044399042393
"chr4-189660001-189665000",-0.544599384675928,0.87515832080433,-0.209488349346934,-0.156737749348339
"chr5-360001-365000",-0.77026572895216,0.804157436247615,-0.348023608884027,-0.132137911385481
"chr5-590001-595000",-0.725760661103996,0.755849566752829,-0.138565345018227,-0.158940352172975
"chr5-755001-760000",0.81644505380639,-0.814972838885895,-0.0878778888389584,-0.258215067766271
"chr5-1255001-1260000",0.848502599096193,-0.83942504808269,-0.101454015190982,-0.291236512015246
